ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778121654438439000,245.6,80976.00,80975.99,80976.00,0.9240,0.9290,0.9265,80916.97,KXBTC15M-26MAY062245-45
1778121655440864300,244.6,80975.99,80975.99,80976.00,0.9240,0.9290,0.9265,80916.97,KXBTC15M-26MAY062245-45
1778121656449178800,243.6,80975.99,80975.99,80976.00,0.9240,0.9290,0.9265,80916.97,KXBTC15M-26MAY062245-45
1778121657454313600,242.5,80975.99,80975.99,80976.00,0.9240,0.9290,0.9265,80916.97,KXBTC15M-26MAY062245-45
1778121658462728300,241.5,80975.99,80975.99,80976.00,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121659471721800,240.5,80975.99,80975.99,80976.00,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121660476187500,239.5,80975.99,80975.99,80976.00,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121661489098300,238.5,80975.99,80975.99,80976.00,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121662495851800,237.5,80975.99,80975.99,80976.00,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121663501754200,236.5,80965.50,80965.50,80965.51,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121664511635100,235.5,80966.30,80966.29,80966.30,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121665514410800,234.5,80968.19,80968.18,80968.19,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121666515703400,233.5,80975.01,80975.00,80975.01,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121667519295400,232.5,80975.00,80975.00,80975.01,0.9160,0.9230,0.9195,80916.97,KXBTC15M-26MAY062245-45
1778121668525508200,231.5,80975.01,80975.00,80975.01,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121669528990300,230.5,80975.00,80975.00,80975.01,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121670532821400,229.5,80975.00,80975.00,80975.01,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121671536844700,228.5,80973.06,80973.05,80973.06,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121672542032800,227.5,80974.06,80974.05,80974.06,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121673549836000,226.5,80977.05,80977.04,80977.05,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121674551823800,225.4,80980.46,80980.45,80980.46,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121675557388600,224.4,80983.53,80983.52,80983.53,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121676570097800,223.4,80983.53,80983.52,80983.53,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121677578967400,222.4,80983.52,80983.52,80983.53,0.9280,0.9380,0.9330,80916.97,KXBTC15M-26MAY062245-45
1778121678580679500,221.4,80983.99,80983.99,80984.00,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121679592502000,220.4,80979.99,80979.99,80980.00,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121680599342600,219.4,80979.65,80979.64,80979.65,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121681605349000,218.4,80979.69,80979.68,80979.69,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121682613643000,217.4,80979.69,80979.68,80979.69,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121683621378100,216.4,80979.68,80979.68,80979.69,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121684625767100,215.4,80979.68,80979.68,80979.69,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121685640626400,214.4,80977.39,80977.39,80977.40,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121686652294900,213.3,80975.01,80975.01,80975.02,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121687653780300,212.3,80975.01,80975.01,80975.02,0.9430,0.9490,0.9460,80916.97,KXBTC15M-26MAY062245-45
1778121688659853600,211.3,80975.01,80975.01,80975.02,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121689662857100,210.3,80975.01,80975.01,80975.02,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121690666674900,209.3,80975.02,80975.01,80975.02,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121691670712100,208.3,80974.32,80974.32,80974.33,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121692671200600,207.3,80974.33,80974.32,80974.33,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121693683856200,206.3,80977.40,80977.39,80977.40,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121694692803100,205.3,80977.40,80977.39,80977.40,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121695697383500,204.3,80979.65,80979.64,80979.65,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121696699505400,203.3,80983.53,80983.52,80983.53,0.9280,0.9350,0.9315,80916.97,KXBTC15M-26MAY062245-45
1778121697708570000,202.3,80983.53,80983.52,80983.53,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121698715787500,201.3,80983.53,80983.52,80983.53,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121699720944100,200.3,80983.53,80983.52,80983.53,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121700721965400,199.3,80983.53,80983.52,80983.53,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121701727458800,198.3,80983.53,80983.52,80983.53,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121702736468500,197.3,80984.98,80984.98,80984.99,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121703740223000,196.3,80984.99,80984.98,80984.99,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121704748806100,195.3,80984.98,80984.98,80984.99,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121705753769500,194.2,80984.98,80984.98,80984.99,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121706759165500,193.2,80979.00,80979.00,80979.01,0.9560,0.9600,0.9580,80916.97,KXBTC15M-26MAY062245-45
1778121707760201600,192.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121708773608100,191.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121709778143600,190.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121710784828900,189.2,80979.01,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121711789390900,188.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121712795550400,187.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121713803365900,186.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121714811447700,185.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121715817591300,184.2,80979.00,80979.00,80979.01,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121716822812900,183.2,80971.25,80971.25,80971.26,0.9550,0.9580,0.9565,80916.97,KXBTC15M-26MAY062245-45
1778121717827856600,182.2,80968.18,80968.18,80968.19,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121718834819400,181.2,80965.13,80965.12,80965.13,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121719839112800,180.2,80965.13,80965.12,80965.13,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121720846522000,179.2,80965.13,80965.12,80965.13,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121721854067800,178.1,80965.13,80965.12,80965.13,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121722858047000,177.1,80971.26,80971.25,80971.26,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121723863466100,176.1,80971.25,80971.25,80971.26,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121724872085500,175.1,80965.12,80965.12,80965.13,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121725881860800,174.1,80966.01,80966.01,80966.02,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121726890534300,173.1,80966.98,80966.98,80966.99,0.9400,0.9430,0.9415,80916.97,KXBTC15M-26MAY062245-45
1778121727899798500,172.1,80966.98,80966.98,80966.99,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121728906017400,171.1,80966.98,80966.98,80966.99,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121729911295700,170.1,80966.98,80966.98,80966.99,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121730917649800,169.1,80966.98,80966.98,80966.99,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121731923269900,168.1,80971.31,80971.30,80971.31,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121732926143900,167.1,80971.31,80971.30,80971.31,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121733935798800,166.1,80971.29,80971.29,80971.30,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121734943456600,165.1,80971.31,80971.30,80971.31,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121735950444600,164.0,80974.25,80974.25,80974.26,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121736955977800,163.0,80974.26,80974.25,80974.26,0.9420,0.9430,0.9425,80916.97,KXBTC15M-26MAY062245-45
1778121737962987700,162.0,80974.25,80974.25,80974.26,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121738970868200,161.0,80974.26,80974.25,80974.26,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121739973064500,160.0,80977.38,80977.38,80977.39,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121740974100100,159.0,80977.38,80977.38,80977.39,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121741982626900,158.0,80977.39,80977.38,80977.39,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121742985126400,157.0,80977.39,80977.38,80977.39,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121743996038600,156.0,80977.39,80977.38,80977.39,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121745000724800,155.0,80985.12,80985.12,80985.13,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121746004976600,154.0,80985.12,80985.12,80985.13,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121747015119200,153.0,80985.12,80985.12,80985.13,0.9620,0.9680,0.9650,80916.97,KXBTC15M-26MAY062245-45
1778121748021224100,152.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121749022643400,151.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121750029473500,150.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121751034149900,149.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121752038148400,148.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121753047354600,147.0,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121754055050900,145.9,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121755059756600,144.9,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121756066740400,143.9,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121757066898300,142.9,80985.12,80985.12,80985.13,0.9690,0.9740,0.9715,80916.97,KXBTC15M-26MAY062245-45
1778121758073521200,141.9,80985.32,80985.32,80985.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121759081558800,140.9,80985.31,80985.31,80985.32,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121760096804600,139.9,80985.31,80985.31,80985.32,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121761097960500,138.9,80985.31,80985.31,80985.32,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121762100279200,137.9,80974.32,80974.32,80974.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121763104291600,136.9,80974.32,80974.32,80974.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121764108293000,135.9,80974.32,80974.32,80974.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121765113036900,134.9,80974.32,80974.32,80974.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121766114056400,133.9,80974.32,80974.32,80974.33,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121767121857300,132.9,80974.25,80974.25,80974.26,0.9810,0.9850,0.9830,80916.97,KXBTC15M-26MAY062245-45
1778121768124047900,131.9,80974.25,80974.25,80974.26,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121769132237300,130.9,80973.31,80973.03,80974.26,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121770135226800,129.9,80971.30,80971.30,80971.31,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121771141446400,128.9,80971.30,80971.30,80971.31,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121772149327400,127.9,80971.30,80971.30,80971.31,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121773154207500,126.8,80971.30,80971.30,80971.31,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121774161526500,125.8,80970.08,80970.08,80970.09,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121775169610000,124.8,80969.99,80969.99,80970.00,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121776175173600,123.8,80970.45,80970.00,80970.81,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121777177149000,122.8,80970.90,80970.89,80970.90,0.9620,0.9700,0.9660,80916.97,KXBTC15M-26MAY062245-45
1778121778181339000,121.8,80970.89,80970.89,80970.90,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121779187088000,120.8,80968.18,80968.18,80968.19,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121780190236800,119.8,80966.52,80966.52,80966.53,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121781195300800,118.8,80965.12,80965.12,80965.13,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121782203053400,117.8,80965.12,80965.12,80965.13,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121783207720900,116.8,80955.00,80955.00,80955.01,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121784213923200,115.8,80955.00,80955.00,80955.01,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121785222702900,114.8,80955.00,80955.00,80955.01,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121786231238100,113.8,80955.00,80955.00,80955.01,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121787241021700,112.8,80955.00,80955.00,80955.01,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121788244376500,111.8,80955.01,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121789251855900,110.7,80955.01,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121790256894000,109.7,80955.00,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121791259321900,108.7,80955.01,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121792268214700,107.7,80955.00,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121793274676900,106.7,80955.00,80955.00,80955.01,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121794278464200,105.7,80955.03,80955.02,80955.03,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121795282560700,104.7,80954.91,80954.90,80954.91,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121796285703600,103.7,80954.90,80954.90,80954.91,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121797295386300,102.7,80954.91,80954.90,80954.91,0.9600,0.9640,0.9620,80916.97,KXBTC15M-26MAY062245-45
1778121798299792500,101.7,80954.91,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121799305601300,100.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121800312875100,99.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121801317367600,98.7,80954.91,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121802322406000,97.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121803329162900,96.7,80954.91,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121804331223200,95.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121805336514100,94.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121806342813400,93.7,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121807356672100,92.6,80954.90,80954.90,80954.91,0.9720,0.9790,0.9755,80916.97,KXBTC15M-26MAY062245-45
1778121808359462600,91.6,80954.90,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121809364265400,90.6,80954.90,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121810370644200,89.6,80954.90,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121811384795000,88.6,80954.90,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121812389888600,87.6,80954.91,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121813395123900,86.6,80954.91,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121814396208700,85.6,80954.91,80954.90,80954.91,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121815410521300,84.6,80954.92,80954.91,80954.92,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121816414259300,83.6,80954.92,80954.91,80954.92,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121817428520300,82.6,80958.46,80958.45,80958.46,0.9720,0.9820,0.9770,80916.97,KXBTC15M-26MAY062245-45
1778121818441191900,81.6,80958.45,80958.45,80958.46,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121819455047800,80.5,80958.45,80958.45,80958.46,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121820469634200,79.5,80958.10,80958.10,80958.11,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121821480837700,78.5,80958.10,80958.10,80958.11,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121822496392000,77.5,80958.10,80958.10,80958.11,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121823507315700,76.5,80958.10,80958.10,80958.11,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121824507911800,75.5,80955.47,80955.43,80955.64,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121825507979300,74.5,80955.46,80955.43,80955.60,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121826508305800,73.5,80955.44,80955.43,80955.46,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121827510412600,72.5,80954.90,80954.90,80954.91,0.9840,0.9880,0.9860,80916.97,KXBTC15M-26MAY062245-45
1778121828512663300,71.5,80954.90,80954.90,80954.91,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121829527595300,70.5,80954.90,80954.90,80954.91,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121830528533700,69.5,80954.90,80954.90,80954.91,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121831532510000,68.5,80954.90,80954.90,80954.91,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121832547903900,67.5,80949.76,80949.76,80949.77,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121833559301000,66.4,80949.76,80949.76,80949.77,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121834561387700,65.4,80949.77,80949.76,80949.77,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121835575283300,64.4,80949.77,80949.76,80949.77,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121836585592500,63.4,80953.81,80953.81,80953.82,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121837599452400,62.4,80953.82,80953.81,80953.82,0.9970,0.9980,0.9975,80916.97,KXBTC15M-26MAY062245-45
1778121838613599200,61.4,80953.82,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121839624189500,60.4,80953.82,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121840638456900,59.4,80953.81,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121841651793500,58.3,80953.82,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121842658004400,57.3,80953.81,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121843670201600,56.3,80953.81,80953.81,80953.82,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121844684083100,55.3,80962.88,80962.88,80962.89,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121845689368100,54.3,80962.88,80962.88,80962.89,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121846703347500,53.3,80962.88,80962.88,80962.89,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121847716827800,52.3,80962.88,80962.88,80962.89,0.9930,0.9940,0.9935,80916.97,KXBTC15M-26MAY062245-45
1778121848730165200,51.3,80962.88,80962.88,80962.89,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121849741605900,50.3,80962.88,80962.88,80962.89,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121850754720600,49.2,80962.88,80962.88,80962.89,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121851754802400,48.2,80962.89,80962.88,80962.89,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121852758418800,47.2,80962.89,80962.88,80962.89,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121853763078000,46.2,80974.00,80973.99,80974.00,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121854765303000,45.2,80973.99,80973.99,80974.00,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121855780254800,44.2,80976.01,80976.00,80976.01,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121856795742000,43.2,80976.01,80976.00,80976.01,0.9960,0.9970,0.9965,80916.97,KXBTC15M-26MAY062245-45
1778121857808644700,42.2,80982.67,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121858811910000,41.2,80982.67,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121859816367700,40.2,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121860830777400,39.2,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121861845027300,38.2,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121862848281900,37.2,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121863856172900,36.1,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121864868407600,35.1,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121865881862800,34.1,80982.66,80982.66,80982.67,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121866897320600,33.1,80974.33,80974.32,80974.33,0.9980,0.9990,0.9985,80916.97,KXBTC15M-26MAY062245-45
1778121867907752600,32.1,80980.46,80980.46,80980.47,0.9990,1.0000,0.9995,80916.97,KXBTC15M-26MAY062245-45
1778121868922347000,31.1,80980.46,80980.46,80980.47,0.9990,1.0000,0.9995,80916.97,KXBTC15M-26MAY062245-45
1778121869922720200,30.1,80980.46,80980.46,80980.47,0.9990,1.0000,0.9995,80916.97,KXBTC15M-26MAY062245-45
1778121870935936300,29.1,80980.46,80980.46,80980.47,0.9990,1.0000,0.9995,80916.97,KXBTC15M-26MAY062245-45
1778121871943565000,28.1,80980.46,80980.46,80980.47,0.9990,1.0000,0.9995,80916.97,KXBTC15M-26MAY062245-45
