ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,cb_microprice,bn_microprice,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778131867530648600,832.5,81131.15,81130.26,81131.99,81131.15,81131.15,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131867631464600,832.4,81131.15,81130.26,81131.99,81131.15,81131.15,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131867733717600,832.3,81131.17,81130.32,81131.99,81131.17,81131.17,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131867842265100,832.2,81131.17,81130.32,81131.99,81131.17,81131.17,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131867950708900,832.0,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868059582000,831.9,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868168977300,831.8,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868281053400,831.7,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868389563500,831.6,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868498924800,831.5,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868607989100,831.4,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868716179900,831.3,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868825604700,831.2,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131868935534300,831.1,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869044357700,831.0,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869152801400,830.8,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869261368000,830.7,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869370333500,830.6,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869480825600,830.5,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869589959700,830.4,81130.33,81130.32,81130.33,81130.33,81130.33,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869698111100,830.3,81130.43,81130.38,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869808607100,830.2,81130.43,81130.38,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131869919164700,830.1,81130.43,81130.38,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870028547200,830.0,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870136062900,829.9,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870245124100,829.8,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870352729700,829.6,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870462058900,829.5,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870573390000,829.4,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870682818500,829.3,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870791165700,829.2,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131870902372400,829.1,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871010125800,829.0,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871119515200,828.9,81130.43,81130.42,81130.43,81130.43,81130.43,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871228977300,828.8,81130.59,81130.55,81130.64,81130.59,81130.59,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871339365100,828.7,81130.59,81130.55,81130.64,81130.59,81130.59,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871450065100,828.5,81130.64,81130.55,81130.64,81130.64,81130.64,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871555522400,828.4,81130.64,81130.55,81130.64,81130.64,81130.64,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871668390800,828.3,81130.64,81130.55,81130.64,81130.64,81130.64,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871777450900,828.2,81130.56,81130.55,81130.56,81130.56,81130.56,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871888218400,828.1,81130.56,81130.55,81130.56,81130.56,81130.56,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131871996421500,828.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131872107364000,827.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131872218215400,827.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131872327389300,827.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131872436619400,827.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.5900,0.6100,0.6000,81105.82,KXBTC15M-26MAY070145-45
1778131872545674700,827.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131872653971900,827.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131872763629200,827.2,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131872874713100,827.1,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131872983406300,827.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873090252800,826.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873204583800,826.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873305889200,826.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873408093400,826.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873516869800,826.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873625007500,826.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873728573100,826.3,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873844483000,826.2,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131873953950200,826.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874063055400,825.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874172341700,825.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874280223700,825.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874389788500,825.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874500511300,825.5,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874608736400,825.4,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874717180500,825.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874825772100,825.2,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131874933240000,825.1,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875044961400,825.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875153596600,824.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875262460700,824.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875368205600,824.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875480866800,824.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875590880900,824.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875699126300,824.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875809481600,824.2,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131875918249300,824.1,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876027412200,824.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876135978400,823.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876245469700,823.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876354850800,823.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876465948500,823.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876574515500,823.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876684277600,823.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876795210500,823.2,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131876904619700,823.1,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877013487700,823.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877123205600,822.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877232657900,822.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877342091200,822.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877451477800,822.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877560235800,822.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877669994500,822.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877781460900,822.2,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877890753200,822.1,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131877998471300,822.0,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878108468200,821.9,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878218290200,821.8,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878326801700,821.7,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878434923100,821.6,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878543117700,821.5,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878652440700,821.3,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878764469200,821.2,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878874629900,821.1,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131878983901400,821.0,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879094988400,820.9,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879203448500,820.8,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879312937900,820.7,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879420449700,820.6,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879528681900,820.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879638300800,820.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879747226800,820.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879857788300,820.1,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131879966576900,820.0,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880073318800,819.9,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880188296500,819.8,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880297887600,819.7,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880407540400,819.6,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880509317500,819.5,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880612369600,819.4,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880718104400,819.3,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880831155600,819.2,81130.55,81130.55,81130.56,81130.55,81130.55,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131880935225800,819.1,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881050548700,818.9,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881160987000,818.8,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881270502400,818.7,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881379723500,818.6,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881488191100,818.5,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881599398900,818.4,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881708116300,818.3,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881816851300,818.2,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131881925664900,818.1,81130.56,81130.55,81130.56,81130.56,81130.56,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882031463400,818.0,81133.38,81133.05,81133.38,81133.38,81133.38,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882133430500,817.9,81133.38,81133.05,81133.38,81133.38,81133.38,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882243380800,817.8,81133.37,81133.14,81133.37,81133.37,81133.37,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882353307100,817.6,81133.37,81133.14,81133.37,81133.37,81133.37,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882463523200,817.5,81133.15,81133.14,81133.15,81133.15,81133.15,0.6200,0.6400,0.6300,81105.82,KXBTC15M-26MAY070145-45
1778131882571895000,817.4,81133.15,81133.14,81133.15,81133.15,81133.15,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131882673542900,817.3,81133.36,81133.19,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131882777309200,817.2,81133.36,81133.19,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131882885735300,817.1,81133.36,81133.19,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131882995729600,817.0,81133.36,81133.31,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883104612800,816.9,81133.36,81133.31,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883212427800,816.8,81133.36,81133.31,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883323461400,816.7,81133.36,81133.31,81133.36,81133.36,81133.36,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883424448100,816.6,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883529316500,816.5,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883640375100,816.4,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883749412300,816.3,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883859223700,816.1,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131883966426000,816.0,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884078183100,815.9,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884187005100,815.8,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884296950800,815.7,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884405586500,815.6,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884513926800,815.5,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884617992700,815.4,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884718615400,815.3,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884819183800,815.2,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131884920388800,815.1,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885030214400,815.0,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885140529800,814.9,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885250311200,814.7,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885358494600,814.6,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885467046300,814.5,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885576278100,814.4,81133.96,81133.95,81133.96,81133.96,81133.96,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885686116400,814.3,81137.03,81136.01,81137.03,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885796174200,814.2,81137.03,81136.01,81137.03,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131885903723100,814.1,81137.03,81136.01,81137.03,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886012364100,814.0,81136.61,81136.30,81137.04,81136.61,81136.61,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886118832600,813.9,81136.61,81136.30,81137.04,81136.61,81136.61,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886231629900,813.8,81136.61,81136.30,81137.04,81136.61,81136.61,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886341292000,813.7,81136.61,81136.30,81137.04,81136.61,81136.61,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886450520100,813.5,81136.74,81136.52,81137.04,81136.74,81136.74,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886558962700,813.4,81136.74,81136.52,81137.04,81136.74,81136.74,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886669471700,813.3,81136.74,81136.52,81137.04,81136.74,81136.74,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886778120500,813.2,81136.75,81136.54,81137.04,81136.75,81136.75,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886887945200,813.1,81136.75,81136.54,81137.04,81136.75,81136.75,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131886995639000,813.0,81137.03,81137.03,81137.04,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887096847200,812.9,81137.03,81137.03,81137.04,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887198072000,812.8,81137.03,81137.03,81137.04,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887308972700,812.7,81137.03,81137.03,81137.04,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887417144200,812.6,81137.03,81137.03,81137.04,81137.03,81137.03,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887524778200,812.5,81137.05,81137.04,81137.05,81137.05,81137.05,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887636553300,812.4,81137.05,81137.04,81137.05,81137.05,81137.05,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887745642300,812.3,81137.05,81137.04,81137.05,81137.05,81137.05,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
1778131887855786200,812.1,81137.05,81137.04,81137.05,81137.05,81137.05,0.6200,0.6300,0.6250,81105.82,KXBTC15M-26MAY070145-45
